camis,dba,boro,bin,bbl,cuisine_description
41576416,JUKAI,Manhattan,1038555,1013270016,Japanese
41576495,EL POLLO INKA PERU,Queens,4035406,4014370006,Peruvian
41576522,EL NUEVO VALLE #2 RESTAURANT LECHONERA,Bronx,2118279,2031190024,Latin American
41576658,GREAT WALL CHINESE RESTAURANT,Bronx,2023839,2037400001,Chinese
41576836,DELI ON MADISON,Manhattan,1035438,1012840017,American
41576850,WEST END BAR & GRILL,Manhattan,1025144,1010390032,American
41576935,"RED FARM, DECOY",Manhattan,1011757,1006310041,Chinese
41577295,LECHONERA TROPICAL & GRILL,Manhattan,1082390,1016300038,Latin American
41577301,COPPELIA CUBAN LUNCHEONETTE,Manhattan,1013729,1007640034,Latin American
41577304,WRAY'S CARIBBEAN AND SEAFOOD CUISINE,Brooklyn,3054567,3018920077,Caribbean
41577394,BRONX BURGER HOUSE,Bronx,2084824,2058512089,American
41577501,BAR BRUNO,Brooklyn,3004484,3003430023,Mexican
41577558,SUBWAY,Manhattan,1034263,1012610056,Sandwiches
41577662,LEON KITCHEN,Brooklyn,3319479,3016990030,Chinese
41577737,COULEUR CAFE,Brooklyn,3026575,3011020002,Coffee/Tea
41577762,INDIA CAFE,Queens,4451781,4094360008,Indian
41577981,SUN HING RESTAURANT,Brooklyn,3037178,3013860041,Chinese
41578284,BON APPETIT RESTAURANT,Queens,4224647,4105460079,Creole
41578481,TOP HOT BAGELS & GRILL,Queens,4137562,4062370035,American
41578515,BEARDED LADY,Brooklyn,3028558,3011530030,American
41578619,MCDONALD'S,Manhattan,1053885,1017300001,Hamburgers
41578669,SARAVANA BHAVAN,Manhattan,1082722,1012107502,Vegetarian
41578677,SARAVANA BHAVAN,Manhattan,1018134,1008820030,Indian
41578971,BOULUD SUD & EPICERIE BOULUD,Manhattan,1027472,1011167501,Mediterranean
41579022,BIRRERIA (EATALY),Manhattan,1015583,1008250031,Italian
41579102,BUBBA GUMP SHRIMP CO.,Manhattan,1024706,1010150029,American
41579121,16 HANDLES,Manhattan,1030112,1011477501,Frozen Desserts
41579144,SALT AND PEPPER RESTAURANT & CAFE,Manhattan,1015196,1008090016,Soups
41579178,BROOKLYN CUPCAKE,Brooklyn,3062885,3024000013,Bakery Products/Desserts
41579193,ANGELA RESTAURANT OF NY,Brooklyn,3135505,3055890044,Jewish/Kosher
41579195,JIREH RESTAURANT,Brooklyn,3167744,3064030023,Spanish
41579281,MANOR SUSHI,Staten Island,5106944,5007520416,Japanese
41579300,METATE MEXICAN RESTAURANT,Bronx,2084161,2057940509,Mexican
41579478,HI-CLASS PIZZERIA & RESTAURANT,Queens,4176913,4086600005,Pizza
41579661,DUNKIN,Bronx,2076429,2054190114,Donuts
41579887,UPSTATE,Manhattan,1006243,1004470028,Seafood
41579930,CECI ITALIAN CUISINE,Manhattan,1034269,1012610160,Italian
41580023,SAGE,Brooklyn,NULL,3,Thai
41580082,THE LEOPARD AT DES ARTISTES,Manhattan,1028242,1011200023,Italian
41580321,HOP FA BAKERY,Brooklyn,3134084,3055570044,Chinese
41580517,FALAFEL TARBOOSH,Manhattan,1061300,1020590032,Middle Eastern
41580537,TRATTORIA ZERO OTTO NOVE II,Manhattan,1015531,1008230029,Italian
41580756,ROTI ON THE RUN,Brooklyn,3092582,3041370016,Caribbean
41581031,SUBWAY,Manhattan,1036890,1013110058,Sandwiches
41581283,MUGI BAKERY,Queens,4117146,4051860001,Bakery Products/Desserts
41581350,KING WOK,Queens,4090355,4037040015,Chinese
41581429,DAVID'S BAGELS,Manhattan,1020425,1009220024,American
41581830,PAD THAI NOODLE LOUNGE,Manhattan,1081540,1007650001,Thai
41581902,YAMADA JAPANESE RESTAURANT,Bronx,2077021,2054350001,Japanese
41581905,LE CHEILE,Manhattan,1064343,1021790106,Irish
41582081,FELICE,Manhattan,1049893,1015450030,Italian
41582117,PANERA BREAD,Queens,4615634,4020807501,American
41582631,TINY'S AND THE BAR UPSTAIRS,Manhattan,1001612,1001470012,American
41582708,CANTINA MEXICANA,Staten Island,5057396,5042090038,Mexican
41582797,4618 BAKERY,Brooklyn,3012066,3007590042,Bakery Products/Desserts
41582828,"CIBO EXPRESS GOURMET MARKET, SALOTTO",Queens,4000000,4009260001,Sandwiches/Salads/Mixed Buffet
41582839,SUBWAY,Queens,4156612,4073010022,Sandwiches
41582869,SHOWCASE LINDEN CINEMAS,Brooklyn,3098764,3044920004,American
41582872,SLEEP NO MORE AT THE MCKITTRICK HOTEL,Manhattan,1012398,1006980054,American
41583007,LA PEQUENA TASTE OF ITALY PIZZERIA,Queens,4036331,4014770034,Mexican
41583046,RUCOLA,Brooklyn,3001325,3001950032,Italian
41583191,QUEZADA RESTAURANT,Brooklyn,3119587,3051860031,Latin American
41583286,SHAKE SHACK,Brooklyn,3000281,3001440001,Hamburgers
41583421,BREAD & TULIPS,Manhattan,1018122,1008820001,Italian
41583426,LA SABROSURA,Queens,4009036,4006250049,Latin American
41583431,BODEGA NEGRA,Manhattan,1088885,1007407502,Mexican
41583458,SPRINKLES CUPCAKES,Manhattan,1041954,1013950156,Bakery Products/Desserts
41583460,HARDING'S,Manhattan,1016220,1008490055,American
41583463,PHD,Manhattan,1088885,1007407502,American
41583495,ELECTRIC ROOM,Manhattan,1088885,1007407502,American
41583557,MILLE-FEUILLE BAKERY CAFE,Manhattan,1008650,1005377501,Bakery Products/Desserts
41583613,CHELSEA DELI,Manhattan,1012414,1006990032,Sandwiches
41583720,MAOZ VEGETARIAN,Manhattan,NULL,1,Vegetarian
41583757,BEECHER'S HANDMADE CHEESE,Manhattan,1016184,1008480061,American
41583783,EXCELENTE GIL CAFETERIA & RESTAURANT,Bronx,2025354,2037770005,Latin American
41584120,7 SPICES,Bronx,NULL,2,Caribbean
41584296,PUTNAM'S,Brooklyn,3054290,3018870093,Irish
41584432,BURGER KING,Staten Island,5066518,5052360001,Hamburgers
41584558,MESKE ETHIOPIAN RESTAURANT,Manhattan,1026514,1010560061,Ethiopian
41584647,AMORINO,Manhattan,1009265,1005680024,Frozen Desserts
41584677,KIKU,Brooklyn,3026121,3010940004,Japanese
41584936,FAMOUS AMADEUS PIZZA,Manhattan,1024813,1010220061,Pizza
41584962,TOTOYA,Manhattan,1045317,1014570045,Japanese
41585053,REGGAE SUN DELIGHTS NATURAL JUICE BAR,Manhattan,NULL,1,"Juice, Smoothies, Fruit Salads"
41585425,LUCKY GARDEN,Brooklyn,3076380,3033380006,Chinese
41585435,TERRACE FISH & CHIPS,Manhattan,1000836,1000290022,Seafood
41585567,PAPPARDELLA,Manhattan,1030111,1011467501,Italian
41585575,SOCO RESTAURANT,Brooklyn,3054564,3018920074,Cajun
41585586,NIKKO,Manhattan,1084108,1019780001,Asian/Asian Fusion
41585663,FORDHAM RESTAURANT,Bronx,2013607,2031540001,American
41585763,NEW FLYING DRAGON,Bronx,2024006,2037440010,Chinese
41585806,DARNA FALAFEL,Brooklyn,3003279,3003020041,Middle Eastern
41586126,NEW SPRING BOY CHINESE RESTAURANT,Manhattan,1005438,1004130018,Chinese
41586172,UMI SUSHI HIBACHI,Staten Island,5029207,5014770009,Japanese
41586213,"THE CORNER CAFE & BAKERY, PIZZA PLUS",Bronx,2083998,2057720007,Jewish/Kosher
41586283,DOS TOROS TAQUERIA,Manhattan,1010083,1005890046,Mexican
41586344,DIPPIN' DOTS,Bronx,2116700,2031200020,American
41586885,CENTRAL MARKET ALL AMERICAN GRILL,Manhattan,1085792,1000020001,American
41587147,MONTE'S,Brooklyn,3007508,3004470050,Italian
41587257,NEW DYNASTY CHINESE RESTAURANT,Bronx,2096685,2039387501,Chinese
41587378,LOBSTER JOINT,Brooklyn,3063824,3024950047,Seafood
41587630,HAPPY WOK NO.1,Bronx,2010545,2029800001,Chinese
41587706,LIBERTY WAREHOUSE,Brooklyn,3008777,3005950250,American
41588040,CASA NONNA,Manhattan,1087840,1007610043,Italian
41588059,NEW CHEUNG CHOW,Queens,4300972,4157600023,Chinese
41588095,LIBERTY BAGEL,Manhattan,1036077,1012930063,Bagels/Pretzels
41588320,SALINAS,Manhattan,1013130,1007420076,Spanish
41588604,2ND AVENUE DELI,Manhattan,1045916,1014690046,Jewish/Kosher
41588813,6321 YUAN BAO,Brooklyn,3141676,3057350001,Chinese
41588814,MONTELEONE BAKERY CAFE,Brooklyn,3007218,3004350004,Bakery Products/Desserts
41589248,POTBELLY SANDWICH WORKS,Manhattan,1087832,1000690006,Sandwiches
41589254,POTBELLY SANDWICH WORKS,Manhattan,1087190,1012980041,American
41589349,PRONTO PIZZA,Staten Island,5052863,5036490023,Pizza
41589520,FAIRFIELD INN,Manhattan,1087265,1007630056,American
41589635,PRODUCERS LOUNGE,Manhattan,1024978,1010340061,American
41589950,BARBONCINO,Brooklyn,3032118,3012520010,Pizza
41590317,THAI ROCK,Queens,4435932,4161090043,Thai
41590515,CHANG YU RESTAURANT,Brooklyn,3075628,3033050046,Chinese
41590644,Baccarat Club,Queens,4457718,4115430002,American
41590665,LOS PAISITAS BAKERY & RESTAURANT,Queens,4314616,4024770017,Latin American
41590795,BACCARAT CLUB,Queens,4457718,4115430002,Bottled Beverages
41590819,GOOD FRIENDS,Queens,4457718,4115430002,Asian/Asian Fusion
41591008,KFC,Bronx,2059729,2047050005,Chicken
41591015,KFC,Bronx,2065555,2048870007,Chicken
41591198,PEARL'S SOCIAL & BILLY CLUB,Brooklyn,3072623,3031890027,American
41591264,RW PRIME,Queens,4457718,4115430002,Steakhouse
41591307,FORTUNE COOKIE,Queens,4457718,4115430002,Chinese
41591310,STARBUCKS,Queens,4457718,4115430002,Coffee/Tea
41591336,BAR 360,Queens,4457718,4115430002,American
41591363,QUEENS BURGER,Queens,4457718,4115430002,American
41591382,CUPS AND CONES,Queens,4457718,4115430002,Frozen Desserts
41591385,POPEYES,Queens,4457718,4115430002,American
41591414,NITEHAWK CINEMA,Brooklyn,3062437,3023647501,American
41591436,RESORTS WORLD CASINO GROUND LEVEL ( EMPLOYEE DINING),Queens,4457718,4115430002,Continental
41591580,JPAN SUSHI RESTAURANT,Brooklyn,3020793,3009700006,Japanese
41591687,PIZZARTE,Manhattan,1084504,1012710106,Italian
41591881,WILLIAM BARNACLE,Manhattan,1079759,1004490028,American
41591999,KITCHEN,Brooklyn,3336007,3003260037,Eastern European
41592029,DOUBLE RAINBOW,Queens,4311947,4015187502,Bakery Products/Desserts
41592302,GEMINIS II RESTAURANT,Brooklyn,3071343,3030790025,Latin American
41592595,CAFE REGULAR,Brooklyn,3019869,3009540037,Coffee/Tea
41592830,SUBWAY,Manhattan,1026911,1010710001,Sandwiches
41593113,TISANE PHARMACY,Manhattan,1050006,1015480035,Coffee/Tea
41593277,ELENA'S RESTUARANT,Bronx,2008390,2028630001,Mexican
41593315,MUMTAZ,Manhattan,1051180,1015800003,Indian
41593479,SKY FOOD COURT(SKY MALL),Queens,4000000,4050667502,Chinese
41593541,HARLEM TAVERN,Manhattan,1059021,1019430029,Coffee/Tea
41593751,RINCONCITO PAISA-COLOMBIAN BAKERY & RESTAURANT,Staten Island,5113443,5016960026,Latin American
41594064,KULU DESSERTS,Brooklyn,3141397,3057280010,Frozen Desserts
41594371,RANDALL RESTAURANT,Bronx,2006839,2027690052,Spanish
41594415,FOUR & TWENTY BLACKBIRDS,Brooklyn,3330546,3009970001,Bakery Products/Desserts
41594504,BLUEPRINT,Brooklyn,3019707,3009520036,American
41594624,SAN MARINO RISTORANTE,Manhattan,1088206,1005800015,Italian
41594669,TAR PIT,Brooklyn,3070131,3028750044,Coffee/Tea
41594717,AUNTIE ANNE'S PRETZELS,Brooklyn,3057470,3020020001,Hotdogs/Pretzels
41594766,JOJU & JOJU BOWL,Queens,4314498,4015800005,Sandwiches
41594796,EXTRA BAR CAFE,Brooklyn,3191085,3070980042,Coffee/Tea
41594807,VIN SUR VINGT,Manhattan,1010989,1006140061,French
41594856,CAFE GRUMPY LES LLC,Manhattan,1083703,1002970022,Coffee/Tea
41594882,LA NOSTRA PIZZERIA,Manhattan,1052856,1016820001,Pizza
41594948,MOE'S GOURMET FOOD & PIZZA,Queens,4540190,4043630100,American
41594950,FAIRFIELD INN & SUITES,Brooklyn,3414663,3004130007,American
41595076,BAY TERRACE POOL & TENNIS CENTER,Queens,4132408,4059000050,American
41595300,CAFE SOUL JAMAICAN RESTAURANT,Brooklyn,3099211,3045910041,Caribbean
41595314,PITA GRILL,Manhattan,1038599,1013310021,Jewish/Kosher
41595437,JAMAICA MULTIPLEX CINEMAS,Queens,4215612,4101000001,American
41595453,CONCOURSE MULTIPLEX CINEMAS,Bronx,2002456,2024430090,American
41595474,COLLEGE POINT MULTIPLEX CINEMAS,Queens,4462897,4043310001,American
41595491,JOLOFF,Brooklyn,3057215,3019900030,African
41595573,GOLDEN BUN BAKERY,Brooklyn,3167069,3063800046,Bakery Products/Desserts
41595614,HOMEMADE TAQUERIA,Queens,4439580,4007080071,Mexican
41595620,CAFE LORE,Brooklyn,3337216,3007560010,Italian
41595841,BROTHERS SEAFOOD,Bronx,2001077,2023480053,Seafood
41595904,OSLO COFFEE ROASTERS,Manhattan,1045911,1014690038,Coffee/Tea
41595963,POPEYES LOUISANA KITCHEN,Brooklyn,3075701,3033090007,Chicken
41596469,AVENITA DINER,Queens,4148605,4068620301,American
41596546,MARGON RESTAURANT,Manhattan,1022647,1009980051,Latin American
41596558,DUNKIN',Brooklyn,3118709,3051580002,Donuts
41596604,GYRO GRILL,Queens,4069582,4029980017,Mediterranean
41596694,SHOW PALACE,Queens,4005268,4004570150,American
41597047,Z-TWO DINER & LOUNGE,Staten Island,5150129,5075110150,American
41597054,SUSHI YASAKA,Manhattan,1030508,1011640010,Japanese
41597456,JOE'S SICILIAN BAKERY,Queens,4461871,4073710001,Bakery Products/Desserts
41597632,LA CASA DEL POLLO PERUANO,Queens,4036562,4014820047,Peruvian
41597770,INTERNATIONAL CATERERS,Bronx,2076257,2054160111,American
41597839,KIDO SUSHI (QUEENS CENTER MALL),Queens,4045999,4018600100,Japanese
41597918,STEEPLECHASE COFFEE,Brooklyn,3122731,3052810063,Coffee/Tea
41598063,FOREST HILLS BAGELS,Queens,4079775,4033397501,American
41598066,JUNGSIK,Manhattan,1066447,1001817503,Korean
41598070,VIA TRENTA,Queens,4009266,4006300041,Italian
41598286,TAVERNA DI BACCO,Manhattan,1005402,1004120028,Italian
41598329,BOSTON ROAD CHINA,Bronx,2060215,2047220035,Chinese
41598620,DISFRUTA,Manhattan,1081907,1022190019,Mexican
41598755,TROOST,Brooklyn,3064145,3025220042,American
41598915,NUMERO 28 PIZZA,Brooklyn,3024885,3010690010,Pizza
41598963,PADDY'S ON THE BAY,Bronx,2079314,2055290425,American
41598995,PARAISO AZTECA RESTAURANT,Brooklyn,3182457,3067790050,Mexican
41599083,MO'S BAR,Brooklyn,3059305,3021160021,American
41599164,DEL FRISCO'S GRILLE,Manhattan,1083859,1012660001,American
41599169,ROMA PIZZA,Brooklyn,3024552,3010630003,Pizza
41599272,LE MOULIN A CAFE,Manhattan,1045959,1014710024,Coffee/Tea
41599530,SAM'S RESTAURANT,Brooklyn,3003539,3003120031,American
41599675,ALOFT NEW YORK BROOKLYN,Brooklyn,3396736,3001450026,American
41599878,FOUR POINTS BY SHERATON,Manhattan,1087259,1007630054,American
41599926,THE STAYTON ROOM,Manhattan,1036219,1013020051,American
41600011,"CAFE ON 5TH, STERLING AFFAIR",Manhattan,1051496,1016080069,American
41600154,STARBUCKS COFFEE,Manhattan,1011095,1006187504,Coffee/Tea
41600159,JUMBO'S HAMBURGERS,Manhattan,1060443,1020300005,Hamburgers
41600160,STARBUCKS,Manhattan,NULL,1,Coffee/Tea
41600223,FLAVA II,Brooklyn,3096326,3042970004,Caribbean
41600331,CONNOLLY'S,Queens,4435686,4161680072,Irish
41600457,TABATA NOODLE RESTAURANT,Manhattan,1013697,1007630073,Japanese
41600495,MI PEQUENO EL SALVADOR RESTAURANT,Queens,4036536,4014820011,Latin American
41600621,STUMPTOWN COFFEE,Manhattan,1015739,1008300054,Coffee/Tea
41600677,XO TASTE,Manhattan,1002621,1002040024,Chinese
41600704,RED MIST,Brooklyn,3118157,3051410027,Middle Eastern
41600900,PANDA GARDEN RESTAURANT,Brooklyn,3155823,3061250018,Chinese
41601082,CASTELTON CORNERS PUB,Staten Island,5106758,5003710061,American
41601321,KATOU FINE RESTAURANT,Brooklyn,3219996,3078750146,Creole
41601438,COOPER'S CRAFT & KITCHEN,Manhattan,1006629,1004610035,American
41601496,LEE XING RESTAURANT,Bronx,2047656,2042450021,Chinese
41601534,CUP,Brooklyn,3071164,3030540027,Coffee/Tea
41601611,LEFT BANK,Manhattan,1011871,1006330038,American
41601678,GOOGLE CHELSEA MARKET,Manhattan,1012541,1007130001,American
41601770,NEW MING GARDEN,Queens,4048772,4019840009,Chinese
41601943,BAYSIDE DINER,Queens,4138113,4062740020,American
41602143,KENNEDY'S RESTAURANT,Queens,4533655,4163500300,American
41602165,JO JO PIZZA,Bronx,2000000,2037740006,Pizza
41602357,JUST MADE SUSHI (DD MARU),Manhattan,1013844,1007670001,Japanese
41602382,BARNES & NOBLE CAFE,Manhattan,1032755,1012300008,Coffee/Tea
41602484,SATURDAYS SURF NYC,Manhattan,1007018,1004730028,Coffee/Tea
41602657,WAT'S ON YOUR PLATE,Manhattan,1061935,1020770022,Caribbean
41602875,PURBIRD,Brooklyn,3250761,3009357501,Chicken
41603124,LUCKY SEVEN TAPAS BAR,Manhattan,1063948,1021650038,Tapas
41603129,JOE'S LOBSTER HOUSE,Staten Island,5053044,5036570001,Seafood
41603147,MCDONALD'S,Bronx,2009315,2028880001,Hamburgers
41603186,BRUNO'S RESTAURANT,Queens,4293045,4139910012,Italian
41603367,FOOD KING CHINESE RESTAURANT,Manhattan,1003277,1002740045,Chinese
41603460,BAREBURGER,Brooklyn,3020693,3009660048,American
41603616,SPICE,Brooklyn,3024481,3010610009,Thai
41603622,POTBELLY SANDWICH WORKS,Manhattan,1000000,1012660001,Sandwiches/Salads/Mixed Buffet
41603722,KING BAKERY,Manhattan,1003544,1002820052,Bakery Products/Desserts
41603858,FU XING HOUSE,Brooklyn,3092262,3041300064,Chinese
41604013,MAMAS EMPANADAS,Queens,4011008,4006760028,Latin American
41604098,SHILLA UNION,Queens,4100730,4043430090,Korean
41604438,MOLLY'S CUPCAKES,Manhattan,1084922,1005270072,Bakery Products/Desserts
41604442,AMARU,Queens,4034623,4014140041,Peruvian
41604541,MUCHMORE'S,Brooklyn,3061846,3023140021,Coffee/Tea
41604543,THE NEW PORTALES TAQUERIA,Queens,4007156,4005800020,Mexican
41604545,HANG SHING KITCHEN,Queens,4077523,4032400037,Chinese
41604594,TAQUERIA RESTAURANTE MI BARRIO,Brooklyn,3017767,3009030170,Mexican
41604710,LITTLE CAESARS,Bronx,2016326,2032750057,Pizza
41604732,KING'S CHEF,Queens,4431543,4047170016,Chinese
41604933,RYAN'S DAUGHTER CAFE,Manhattan,1049969,1015470031,Irish
41605026,PRET A MANGER,Manhattan,1001409,1001250020,Soups/Salads/Sandwiches
41605053,BUKHARA GRILL,Manhattan,1038244,1013230109,Indian
41605054,TOMPKINS SQUARE BAGELS,Manhattan,1005948,1004380031,Bagels/Pretzels
41605185,MERMAID SPORTS BAR,Queens,4007550,4005890044,Pizza
41605223,YU SUSHI,Manhattan,1064342,1021797502,Japanese
41605297,DELIZIA 92,Manhattan,1050232,1015540049,Pizza
41605705,BAGELS FOR YOU,Queens,4052736,4022640042,Bagels/Pretzels
41605850,AJISEN RAMEN,Manhattan,1015092,1008030060,Japanese
41605861,PIER 25 SNACK BAR,Manhattan,1088456,1001840005,American
41605870,CAKOR RESTAURANT,Bronx,2012153,2030740010,Eastern European
41606045,CROWN FRIED CHICKEN,Brooklyn,3188866,3070110043,Chicken
41606171,IHOP,Manhattan,NULL,1,Pancakes/Waffles
41606173,ALLIANZ CAFETERIA,Manhattan,1024812,1010220043,American
41606724,RICHIE RICH CARIBBEAN AND AMERICAN CUISINE,Bronx,2056270,2045980001,Caribbean
41606730,DELTA SKY CLUB,Queens,4000000,4142600001,American
41606738,BARKOGI,Manhattan,1038444,1013240028,Asian/Asian Fusion
41606775,BARO,Manhattan,1015832,1008330063,Korean
41606966,PEKING,Bronx,2094516,2028090053,Chinese
41607269,THE SOCIAL BUTTERFLY,Brooklyn,3057587,3020120067,American
41607387,DADA'S COFFEE SHOP,Bronx,2041459,2039650037,American
41607653,OBICA MOZZARELLA BAR,Manhattan,1035778,1012920015,Italian
41607795,HO'BRAH,Brooklyn,3153439,3060430045,Mexican
41607908,LONGEVOUSJOY,Brooklyn,3134526,3055640044,Japanese
41608024,KOBEYAKI,Manhattan,1015032,1008027502,Japanese
41608200,MIKE'S PIZZA OF BROOKLYN,Brooklyn,3115971,3050550059,Pizza
41608360,MOMOFUKU MILK BAR UWS,Manhattan,1031442,1012010001,Coffee/Tea
41608382,COURTSIDE LOUNGE SPORTS BAR,Queens,4090354,4037040014,Irish
41608718,MOOBURGER,Brooklyn,3003540,3003120032,American
41608730,MI CASA BAKERY,Bronx,2014680,2032150034,Bakery Products/Desserts
41608757,Great Wall,Bronx,2029089,2039370075,Chinese
41608825,STARBUCKS,Manhattan,1044821,1014440023,Coffee/Tea
41608836,PONTE VECCHIO,Brooklyn,3154077,3060620037,Italian
41608854,GAL BI MA EUL,Queens,4121140,4053700002,Korean
41608858,CITY SNOOKER POOL HOUSE,Queens,4311943,4014860051,Bottled Beverages
41608874,DUNKIN,Staten Island,5018078,5007140015,Donuts
41608985,HEARTLAND BAGELS 11,Staten Island,5110507,5070540518,Coffee/Tea
41609062,PARADISE CAFE NY RESTAURANT,Bronx,2003469,2025250032,Spanish
41609186,PIER 53 COFFEE & SANDWICH SHOP,Brooklyn,3014139,3008130005,American
41609204,KARVOUNA MEZZE,Manhattan,1005710,1004260015,American
41609414,PRIME AVENUE,Brooklyn,3330806,3012930001,Jewish/Kosher
41609430,MAX'S ES-CA RESTAURANT AND BAR,Staten Island,5022655,5008700017,American
41609622,DUNKIN,Brooklyn,3063985,3025060001,Donuts
41610164,IL BUCO ALIMENTARIVINERIA,Manhattan,1008484,1005300031,Italian
41610168,CHEZ MA TANTE,Brooklyn,3337682,3025890014,American
41610260,FIRST STOP DELI,Brooklyn,3172816,3065670003,Sandwiches
41610636,RESOBOX,Queens,4533604,4004157501,Japanese
41610725,COCO FRESH TEA & JUICE,Queens,4112310,4049760001,Coffee/Tea
41610749,MUDSPOT,Manhattan,1077567,1004510001,American
41610874,DUNKIN,Bronx,2111234,2045790033,Donuts
41611217,"DUNKIN',' BASKIN ROBBINS",Bronx,2041960,2039880018,Coffee/Tea
41611253,DUNKIN,Bronx,2051712,2044470062,Donuts
41611347,ANDY'S TERIYAKI & TACO,Bronx,2095160,2051350210,Tex-Mex
41611381,"BURGER KING, POPEYES",Brooklyn,3153170,3060350046,Hamburgers
41611654,SERVICE BAR-4,Queens,4457718,4115430002,American
41611658,SERVICE BAR 5,Queens,4457718,4115430002,American
41611664,SERVICE BAR 6,Queens,4457718,4115430002,American
41611667,SERVICE BAR 7,Queens,4457718,4115430002,American
41611674,SERVICE BAR 3,Queens,4457718,4115430002,American
41611678,FIRST SERVICE BAR,Queens,4457718,4115430002,Bottled Beverages
41611680,SECOND SERVICE BAR,Queens,4457718,4115430002,Bottled Beverages
41611698,WINNER'S CIRCLE COFFEE SHOP,Queens,4457718,4115430002,American
41611699,LONG SHOTS,Queens,4457718,4115430002,American
41611705,TRIPLE CROWN CAFE,Queens,4457718,4115430002,American
41611708,SILKS,Queens,4457718,4115430002,Bottled Beverages
41611709,EQUESTRIS,Queens,4457718,4115430002,American
41611717,KIMCHI GRILL,Brooklyn,3029195,3011660057,Korean
41611718,BEACON THEATRE,Manhattan,1030727,1011660035,American
41611720,BEACON THEATRE (LOGE STAIRS BAR),Manhattan,1030727,1011660035,American
41611725,BEACON THEATRE SATELLITE BAR,Manhattan,1030727,1011660035,American
41611726,BEACON THEATRE (BALCONY BAR),Manhattan,1030727,1011660035,American
41611745,"BEACON THEATRE (ORCHESTRA BAR, MAIN FLOOR)",Manhattan,1030727,1011660035,American
41611748,BEACON THEATRE WINDOW BAR 2ND,Manhattan,1030727,1011660035,American
41611854,DUNKIN,Queens,4462481,4070210001,Donuts
41611858,PIZZA KING,Brooklyn,3127639,3054120030,Jewish/Kosher
41611875,VALHALLA,Manhattan,1082423,1010630034,American
41611968,LEXINGTON BRASS,Manhattan,1090523,1013037502,American
41611969,CATCH,Manhattan,1012214,1006450044,Seafood
41612074,MAGNOLIA BAKERY,Manhattan,1041904,1013940023,Bakery Products/Desserts
41612080,THE GREY DOG MULBERRY,Manhattan,1079947,1004940015,American
41612212,NEPTUNE DINER II,Brooklyn,3337837,3011560001,American
41612260,TROPICAL RESTAURANT,Queens,4184066,4089270006,Mediterranean
41612393,THE IRISH AMERICAN,Manhattan,1001216,1000790010,Irish
